scenario_id,unit_id,salt,candidate_id,block_index,order_position,permutation_id,latency_ms,result_digest
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,0,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,488.9572,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,0,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,643.8568,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,0,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,397.0983,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,1,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,473.9853,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,1,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,410.3557,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,1,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,638.2153,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,2,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,447.2191,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,2,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,472.6588,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,2,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,629.9045,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,3,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,646.8256,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,3,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,385.7009,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,3,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,442.4518,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,632.1042,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,444.9083,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,400.6051,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,5,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,394.1261,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,5,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,632.9834,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,5,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,447.134,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,6,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,629.3182,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,6,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,388.6204,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,6,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,588.281,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,7,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,620.8208,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,7,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,555.4644,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,7,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,699.1852,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,8,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,643.2328,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,8,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,443.0942,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,8,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,408.6319,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,9,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,468.7041,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,9,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,387.2314,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,9,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,652.2559,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,10,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,388.7148,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,10,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,623.0782,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,10,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,463.6467,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,governed_fact_first,11,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,481.7408,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,partial_aggregate_first,11,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,730.2211,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5101,5101,eligible_dimension_first,11,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,447.8275,4ea8f45b8faf3e3627c3801d2a58e961357e82e814a09c9fd849034202e8bc15
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,0,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,347.9156,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,0,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,632.6366,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,0,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,514.3226,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,1,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,403.0962,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,1,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,478.3947,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,1,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,669.1834,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,2,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,623.2041,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,2,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,411.7237,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,2,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,477.7638,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,3,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,525.7914,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,3,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,634.9275,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,3,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,385.7942,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,4,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,720.8036,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,4,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,502.4182,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,4,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,428.3535,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,5,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,699.8196,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,5,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,440.6752,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,5,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,482.1672,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,6,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,525.7343,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,6,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,594.0165,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,6,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,442.9257,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,7,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,599.4132,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,7,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,449.6705,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,7,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,393.3457,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,8,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,466.4107,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,8,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,593.6634,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,8,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,384.1304,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,9,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,368.5173,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,9,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,428.6249,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,9,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,603.6116,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,10,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,430.626,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,10,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,367.1903,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,10,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,604.3879,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,governed_fact_first,11,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,456.891,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,eligible_dimension_first,11,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,346.4647,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5209,5209,partial_aggregate_first,11,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,605.6051,ff03a019eb5d8bf100d0ea38547e624726d9f2f1efa238cff1d302f819350353
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,0,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,354.4589,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,0,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,585.3937,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,0,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,424.0707,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,1,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,434.2966,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,1,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,583.0604,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,1,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,343.0782,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,2,0,governed_fact_first->partial_aggregate_first->eligible_dimension_first,453.9392,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,2,1,governed_fact_first->partial_aggregate_first->eligible_dimension_first,587.0091,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,2,2,governed_fact_first->partial_aggregate_first->eligible_dimension_first,360.9254,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,3,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,569.2757,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,3,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,325.9254,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,3,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,375.3662,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,4,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,330.89,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,4,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,413.3354,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,4,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,553.6519,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,5,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,566.648,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,5,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,406.0679,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,5,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,336.4363,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,6,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,405.8989,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,6,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,343.5361,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,6,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,584.5006,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,7,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,543.3373,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,7,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,436.7879,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,7,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,373.1666,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,8,0,eligible_dimension_first->governed_fact_first->partial_aggregate_first,340.519,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,8,1,eligible_dimension_first->governed_fact_first->partial_aggregate_first,409.9948,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,8,2,eligible_dimension_first->governed_fact_first->partial_aggregate_first,555.9548,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,9,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,360.267,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,9,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,777.5594,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,9,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,408.4795,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,10,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,554.0441,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,10,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,341.7246,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,10,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,552.3289,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,partial_aggregate_first,11,0,partial_aggregate_first->eligible_dimension_first->governed_fact_first,588.2555,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,eligible_dimension_first,11,1,partial_aggregate_first->eligible_dimension_first->governed_fact_first,333.4512,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.250,p0.250-q0.250-s5303,5303,governed_fact_first,11,2,partial_aggregate_first->eligible_dimension_first->governed_fact_first,418.5856,00e176e2c1c32b48ee89693c6462ba2023e62bd752736f3deb9da7a98f5327c0
p0.250-q0.050,p0.250-q0.050-s5101,5101,governed_fact_first,0,0,governed_fact_first->eligible_dimension_first->partial_aggregate_first,351.7579,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,eligible_dimension_first,0,1,governed_fact_first->eligible_dimension_first->partial_aggregate_first,285.04,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,partial_aggregate_first,0,2,governed_fact_first->eligible_dimension_first->partial_aggregate_first,532.7467,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,partial_aggregate_first,1,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,540.2684,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,governed_fact_first,1,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,372.6319,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,eligible_dimension_first,1,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,297.5637,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,eligible_dimension_first,2,0,eligible_dimension_first->partial_aggregate_first->governed_fact_first,333.2747,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,partial_aggregate_first,2,1,eligible_dimension_first->partial_aggregate_first->governed_fact_first,551.5817,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,governed_fact_first,2,2,eligible_dimension_first->partial_aggregate_first->governed_fact_first,393.8697,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,partial_aggregate_first,3,0,partial_aggregate_first->governed_fact_first->eligible_dimension_first,549.8594,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,governed_fact_first,3,1,partial_aggregate_first->governed_fact_first->eligible_dimension_first,374.2843,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
p0.250-q0.050,p0.250-q0.050-s5101,5101,eligible_dimension_first,3,2,partial_aggregate_first->governed_fact_first->eligible_dimension_first,274.4843,757a7248938782368b8b1b88d384cadd2e6c18d0a2e1ce0aee6a7e39ce21edc0
