scenario_id,identifier_width,match_rate,region_label,row_count,seed,variant,operator_index,operator_name,median_operator_timing_ms,actual_cardinality,rows_scanned,physical_plan_fingerprint
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,7,SEQ_SCAN,9.370399999999998,200000,200000,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_fused,8,SEQ_SCAN,0.0441,10000,10000,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,0,EXPLAIN_ANALYZE,0.0003,0,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,1,BATCH_CREATE_TABLE_AS,40.2116,1,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,2,CTE,31.349100000000004,0,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,3,PROJECTION,911.0494,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,4,HASH_JOIN,3.91,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,5,SEQ_SCAN,10.1525,200000,200000,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,6,SEQ_SCAN,0.04359999999999999,10000,10000,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,7,ORDER_BY,205.53900000000002,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_hash_materialized,8,CTE_SCAN,0.5641000000000002,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,0,EXPLAIN_ANALYZE,0.00019999999999999998,0,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,1,BATCH_CREATE_TABLE_AS,47.632099999999994,1,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,2,CTE,38.617399999999996,0,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,3,HASH_JOIN,2.3907000000000003,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,4,SEQ_SCAN,6.6041,200000,200000,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,5,SEQ_SCAN,0.0333,10000,10000,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
stable-early-n200000-w128-m1000-s1666,128,1.0,phase2l_stable_early,200000,1666,late_join_materialized,6,ORDER_BY,257.2974,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd
