commit_hash,identifier_width,latency_ms,match_rate,matched_rows,order_position,physical_plan_fingerprint,region_label,repeat_index,result_digest,row_count,run_id,scenario_id,seed,variant
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,497.1795999445021,0.9,90000,0,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,0,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_join_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,797.5233999895863,0.9,90000,1,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,0,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,1185.6755000189878,0.9,90000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,0,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,early_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,782.0746000506915,0.9,90000,3,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,0,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_fused
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,851.6161000006832,0.9,90000,0,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,1,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,887.5188999809325,0.9,90000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,1,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,early_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,870.7370999618433,0.9,90000,2,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,1,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_fused
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,536.308899987489,0.9,90000,3,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,1,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_join_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,1492.051300010644,0.9,90000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_late,2,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,early_hash_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,1207.5551999732852,0.9,90000,1,sha256:f570cbbf354e04dbc1f358979321f6943968e8a815c0d2fb74a463dc822156e7,phase2l_stable_late,2,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_fused
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,563.8835999998264,0.9,90000,2,sha256:26c7beb699842444e252d17ec55e88fce7462da77b086dbbfc8863980d091221,phase2l_stable_late,2,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_join_materialized
ea37d0c07d329a3ac0a3d4d5e45802744319b23f,512,1432.9248999711126,0.9,90000,3,sha256:8c775ff611abc16d74d7b882b9f184805f1ebab78a726a672f21ac5ab0810c9f,phase2l_stable_late,2,sha256:48236555ca439b891a2bc8ed559d8e7cb094efa817cb4f8af9459dd45efdfca0,100000,20260718T015229507668Z,stable-late-n100000-w512-m0900-s1666,1666,late_hash_materialized
