replicate_id,family_id,row_count,identifier_width,match_rate,seed,early_latency_ms,late_latency_ms,observed_log_early_late_ratio,classification,dominant_relative_difference_role,early_hash_projection_ms,late_hash_projection_ms,hash_projection_delta_ms,hash_projection_relative_delta,early_support_projection_ms,late_support_projection_ms,support_projection_delta_ms,support_projection_relative_delta,early_hash_join_ms,late_hash_join_ms,hash_join_delta_ms,hash_join_relative_delta,early_order_by_ms,late_order_by_ms,order_by_delta_ms,order_by_relative_delta,early_materialization_ms,late_materialization_ms,materialization_delta_ms,materialization_relative_delta,early_event_scan_ms,late_event_scan_ms,event_scan_delta_ms,event_scan_relative_delta,early_dimension_scan_ms,late_dimension_scan_ms,dimension_scan_delta_ms,dimension_scan_relative_delta,early_output_sink_ms,late_output_sink_ms,output_sink_delta_ms,output_sink_relative_delta
20260717T120435635390Z/mask_fragment-n50000-w2048-m1000-s707,n50000-w2048-m1000,50000,2048,1.0,707,1345.4186000162736,1189.047300023958,0.12355279314430824,late,hash_projection,1368.4981000000002,1325.0496999999998,43.44840000000045,0.031748966257242474,0.3054,1.0461,-0.7407,-0.7080585030111844,3.8283,1.046,2.7823,0.7267716741112243,31.8523,27.4127,4.439599999999999,0.13938082964181547,4.787100000000001,0,4.787100000000001,1.0,3.7222999999999997,4.005599999999999,-0.28329999999999966,-0.07072598362292783,0.028399999999999998,0.026399999999999993,0.0020000000000000052,0.07042253521126779,6.1175999999999995,4.936300000000001,1.1812999999999985,0.19309860075846713
20260717T120435635390Z/mask_fragment-n50000-w2048-m1000-s808,n50000-w2048-m1000,50000,2048,1.0,808,1340.037299960386,1160.5920000001788,0.14376722960236266,late,hash_projection,1337.3681000000004,1167.9179000000001,169.45020000000022,0.12670423348665202,0.3034,1.1279,-0.8244999999999999,-0.7310045216774537,3.8366000000000002,0.9909999999999999,2.8456,0.7416983787728718,30.546,28.6584,1.887599999999999,0.06179532508348062,5.033799999999999,0,5.033799999999999,1.0,4.0615,3.2384000000000004,0.8230999999999993,0.20265911609011433,0.033600000000000005,0.029700000000000004,0.0039000000000000007,0.11607142857142858,5.619399999999999,4.9328,0.6865999999999985,0.12218386304587656
20260717T120435635390Z/mask_fragment-n50000-w2048-m1000-s909,n50000-w2048-m1000,50000,2048,1.0,909,1514.802600024268,1389.5344999618828,0.08631633451829432,late,hash_projection,1352.6200000000001,1301.9627999999996,50.65720000000056,0.03745116884269089,0.30000000000000004,0.9866,-0.6866,-0.6959254003648895,3.8516,0.9016000000000001,2.9499999999999997,0.7659154637033959,31.844599999999993,26.291499999999996,5.553099999999997,0.17438121376936744,4.4655,0,4.4655,1.0,3.998699999999999,3.7876,0.21109999999999918,0.05279215745117144,0.0262,0.0274,-0.0011999999999999997,-0.04379562043795619,5.1219,5.1175,0.004400000000000404,0.0008590562096097939
20260717T120435635390Z/mask_fragment-n50000-w256-m0100-s707,n50000-w256-m0100,50000,256,0.1,707,245.9853999898769,30.179399996995926,2.0981126122096243,late,hash_projection,236.5456,21.5021,215.0435,0.9090995562800576,0.039,0.1435,-0.10449999999999998,-0.7282229965156793,3.0218000000000003,0.7277,2.2941000000000003,0.7591832682507115,4.1629,2.5384000000000007,1.624499999999999,0.3902327704244635,6.133500000000001,0,6.133500000000001,1.0,3.0858,0.5331999999999999,2.5526,0.8272085034674963,0.0568,0.0291,0.027700000000000002,0.4876760563380282,0.7287999999999999,0.6699999999999999,0.05879999999999996,0.0806805708013172
20260717T120435635390Z/mask_fragment-n50000-w256-m0100-s808,n50000-w256-m0100,50000,256,0.1,808,245.07050000829622,32.01919997809455,2.035210202099502,late,hash_projection,243.1431,20.8932,222.2499,0.9140703560989393,0.034,0.1354,-0.10139999999999999,-0.7488921713441654,3.3014,0.7563,2.5451,0.7709153692372933,3.6628,2.6332999999999998,1.0295,0.2810691274434859,6.138499999999999,0,6.138499999999999,1.0,3.2391,0.5588,2.6803,0.827482942792751,0.061,0.0251,0.0359,0.5885245901639344,0.7691000000000001,0.8627,-0.0935999999999999,-0.10849658050307164
20260717T120435635390Z/mask_fragment-n50000-w256-m0100-s909,n50000-w256-m0100,50000,256,0.1,909,243.58070001471788,29.618100030347705,2.1070626425549674,late,hash_projection,236.4861,20.3603,216.1258,0.9139048764388267,0.039099999999999996,0.14350000000000002,-0.10440000000000002,-0.7275261324041813,2.8485,0.5915,2.257,0.7923468492188872,3.356,2.1059,1.2500999999999998,0.37249702026221687,5.7863999999999995,0,5.7863999999999995,1.0,2.9039,0.5266,2.3773,0.8186576672750439,0.039799999999999995,0.0287,0.011099999999999995,0.278894472361809,0.6233000000000002,0.5729,0.05040000000000022,0.08085993903417328
20260717T120435635390Z/mask_fragment-n50000-w256-m0500-s707,n50000-w256-m0500,50000,256,0.5,707,256.7846999736503,131.85990002239123,0.6664979950244377,late,hash_projection,237.85999999999993,107.8486,130.01139999999992,0.5465879088539476,0.15439999999999998,0.6457999999999999,-0.49139999999999995,-0.7609166924744503,3.4717000000000002,0.8828999999999999,2.5888000000000004,0.7456865512573092,15.817599999999997,14.320400000000001,1.4971999999999959,0.09465405624114885,5.827399999999999,0,5.827399999999999,1.0,2.6636000000000006,1.6795,0.9841000000000006,0.369462381739,0.0513,0.029199999999999997,0.0221,0.4307992202729045,3.3648000000000002,3.5250999999999997,-0.16029999999999944,-0.04547388726560933
20260717T120435635390Z/mask_fragment-n50000-w256-m0500-s808,n50000-w256-m0500,50000,256,0.5,808,260.8315999968909,137.95100001152605,0.6369764386209508,late,hash_projection,277.43989999999997,117.64359999999999,159.79629999999997,0.5759672635406803,0.20179999999999998,0.7899000000000002,-0.5881000000000002,-0.7445246233700469,4.2302,0.8496,3.3806,0.7991584322254267,18.7856,15.120700000000005,3.664899999999994,0.19509092070522072,4.664200000000001,0,4.664200000000001,1.0,2.8625,2.0635,0.7989999999999999,0.27912663755458517,0.031700000000000006,0.048,-0.016299999999999995,-0.33958333333333324,3.1881999999999997,3.4917,-0.3035000000000001,-0.08692041126099039
20260717T120435635390Z/mask_fragment-n50000-w256-m0500-s909,n50000-w256-m0500,50000,256,0.5,909,237.80230002012104,131.1814000364393,0.5948585578427827,late,hash_projection,252.07859999999994,98.59620000000001,153.48239999999993,0.608867234267407,0.1326,0.6705000000000001,-0.5379,-0.8022371364653244,3.3234,0.6116999999999999,2.7117,0.8159415056869471,12.737300000000003,12.047100000000002,0.6902000000000008,0.054187308142228,4.503800000000002,0,4.503800000000002,1.0,2.4205,1.866,0.5545,0.229084899814088,0.0345,0.031099999999999996,0.003400000000000007,0.09855072463768136,2.5462,2.3285,0.21769999999999978,0.08549996072578737
20260717T120435635390Z/mask_fragment-n50000-w256-m1000-s707,n50000-w256-m1000,50000,256,1.0,707,272.08170003723353,261.7047000094317,0.038885620072097025,late,hash_projection,227.3451,185.6873,41.65780000000001,0.18323597033760572,0.29480000000000006,0.9878000000000002,-0.6930000000000002,-0.7015590200445434,3.5638,0.8825999999999999,2.6812,0.7523430046579493,30.6013,24.957200000000007,5.644099999999991,0.1844398767372625,3.6618,0,3.6618,1.0,2.6203999999999996,2.3598000000000003,0.2605999999999993,0.09945046557777412,0.025199999999999997,0.026699999999999998,-0.0015000000000000013,-0.05617977528089893,5.8224,4.585699999999999,1.2367000000000008,0.2124038197306954
20260717T120435635390Z/mask_fragment-n50000-w256-m1000-s808,n50000-w256-m1000,50000,256,1.0,808,253.0953999958001,650.9491000324488,-0.9446649590628377,early,hash_projection,227.42900000000003,250.84329999999994,-23.414299999999912,-0.09334233762671723,0.3348,1.0449000000000002,-0.7101000000000002,-0.6795865633074936,3.535499999999999,1.0195000000000003,2.5159999999999987,0.7116390892377314,32.5617,25.1966,7.365100000000002,0.22618905032599654,4.361399999999999,0,4.361399999999999,1.0,3.0655,2.5779,0.48760000000000003,0.15906051215136194,0.022999999999999996,0.033,-0.010000000000000005,-0.3030303030303032,5.9099,5.157399999999999,0.7525000000000013,0.1273287196060849
20260717T120435635390Z/mask_fragment-n50000-w256-m1000-s909,n50000-w256-m1000,50000,256,1.0,909,337.7394999843091,351.41889995429665,-0.03970407080944348,early,hash_projection,213.78640000000001,638.1039,-424.31749999999994,-0.6649661598996652,0.364,1.053,-0.689,-0.654320987654321,6.4199,0.9074,5.5125,0.85865823455194,34.7004,26.741099999999996,7.959300000000006,0.22937199571186515,4.7692000000000005,0,4.7692000000000005,1.0,2.6228000000000007,2.7135000000000002,-0.09069999999999956,-0.03342546526626112,0.030000000000000002,0.040600000000000004,-0.010600000000000002,-0.26108374384236455,5.270300000000001,4.7642,0.5061000000000009,0.09602868906893361
20260717T120435635390Z/mask_fragment-n50000-w512-m0100-s707,n50000-w512-m0100,50000,512,0.1,707,658.5927999694832,84.91489995503798,2.0484558595772664,late,hash_projection,840.6832999999999,58.2456,782.4377,0.930716358942779,0.0419,0.24110000000000004,-0.19920000000000004,-0.8262131895479055,2.4987999999999997,0.5876000000000001,1.9111999999999996,0.7648471266207779,3.6772000000000005,2.8208,0.8564000000000003,0.23289459371260746,6.795399999999999,0,6.795399999999999,1.0,3.4111000000000002,0.6486000000000001,2.7625,0.809856058163056,0.0291,0.041400000000000006,-0.012300000000000005,-0.2971014492753624,0.7528000000000001,0.7091000000000001,0.04370000000000007,0.05804994686503728
20260717T120435635390Z/mask_fragment-n50000-w512-m0100-s808,n50000-w512-m0100,50000,512,0.1,808,379.9659999785945,42.58559999288991,2.1885656071819253,late,hash_projection,606.1840000000001,53.195,552.989,0.9122461166906417,0.0544,0.22249999999999998,-0.16809999999999997,-0.755505617977528,3.3387999999999995,0.6441999999999999,2.6945999999999994,0.8070564274589672,4.356400000000001,3.206,1.1504000000000008,0.2640712514920578,6.402299999999999,0,6.402299999999999,1.0,3.4610000000000003,0.7305,2.7305,0.7889338341519792,0.08430000000000001,0.0344,0.049900000000000014,0.5919335705812575,0.9705999999999999,0.7033,0.26729999999999987,0.27539666185864403
20260717T120435635390Z/mask_fragment-n50000-w512-m0100-s909,n50000-w512-m0100,50000,512,0.1,909,419.39280001679435,57.95300001045689,1.979175613586109,late,hash_projection,393.74390000000005,73.4048,320.33910000000003,0.8135722229601525,0.036199999999999996,0.202,-0.1658,-0.8207920792079207,2.3317000000000005,0.5573,1.7744000000000004,0.7609898357421624,3.4609,4.047000000000001,-0.5861000000000005,-0.14482332592043498,3.98,0,3.98,1.0,2.6154,0.764,1.8514000000000002,0.7078840712701691,0.0305,0.042800000000000005,-0.012300000000000005,-0.2873831775700936,0.7052,0.8366,-0.13139999999999996,-0.15706430791298107
20260717T120435635390Z/mask_fragment-n50000-w512-m0500-s707,n50000-w512-m0500,50000,512,0.5,707,421.640100015793,232.8589999815449,0.5937189864990061,late,hash_projection,461.593,232.18820000000005,229.40479999999997,0.4969850062717588,0.18810000000000002,0.9602,-0.7721,-0.8041033118100396,4.2824,1.2515000000000003,3.0309,0.7077573323370072,19.519499999999997,14.580200000000003,4.939299999999994,0.2530443915059297,4.457799999999999,0,4.457799999999999,1.0,3.221800000000001,2.3478000000000003,0.8740000000000006,0.2712769259420201,0.067,0.08360000000000001,-0.016600000000000004,-0.19856459330143544,3.4905000000000004,3.3961,0.09440000000000026,0.02704483598338354
20260717T120435635390Z/mask_fragment-n50000-w512-m0500-s808,n50000-w512-m0500,50000,512,0.5,808,420.9797000512481,204.99240001663566,0.7196117087526482,late,hash_projection,396.30350000000004,189.2524,207.05110000000005,0.5224558955447025,0.1489,0.7812,-0.6323,-0.8093958013312852,3.3436999999999997,0.7208999999999999,2.6228,0.7844005144002153,14.059099999999997,13.2086,0.8504999999999967,0.06049462625630352,4.077,0,4.077,1.0,2.8216999999999994,2.1732,0.6484999999999994,0.2298259914236097,0.0467,0.0344,0.012299999999999998,0.2633832976445396,3.0371,2.7214,0.3157000000000001,0.10394784498370158
20260717T120435635390Z/mask_fragment-n50000-w512-m0500-s909,n50000-w512-m0500,50000,512,0.5,909,436.1164000001736,244.62799995671958,0.5781704910626867,late,hash_projection,457.4056,193.31629999999996,264.08930000000004,0.5773635040760324,0.18830000000000002,0.6294,-0.44109999999999994,-0.7008261836669843,3.4148,0.7068,2.708,0.7930186248096521,17.880300000000002,11.602100000000004,6.278199999999998,0.3511238625750126,4.614999999999999,0,4.614999999999999,1.0,2.6392999999999995,2.1290000000000004,0.5102999999999991,0.1933467207214031,0.029500000000000002,0.023500000000000004,0.005999999999999998,0.2033898305084745,3.6759000000000004,2.5866,1.0893000000000006,0.29633559128376735
20260717T120435635390Z/mask_fragment-n50000-w512-m1000-s707,n50000-w512-m1000,50000,512,1.0,707,437.3885000240989,386.25759998103604,0.12431731188362295,late,hash_projection,465.94599999999997,344.0556,121.89039999999994,0.2615976958703368,0.30169999999999997,0.9271,-0.6254000000000001,-0.6745766368245065,3.5463,0.9256,2.6207000000000003,0.7389955728505767,34.142999999999994,24.161,9.981999999999992,0.29235860937820324,4.577300000000001,0,4.577300000000001,1.0,3.6546,2.4894000000000003,1.1651999999999996,0.31883106222295177,0.033800000000000004,0.0278,0.006000000000000005,0.1775147928994084,6.7336,4.291300000000001,2.4422999999999995,0.36270345728882014
20260717T120435635390Z/mask_fragment-n50000-w512-m1000-s808,n50000-w512-m1000,50000,512,1.0,808,518.7541999621317,482.24839998874813,0.07297083384890747,late,hash_projection,385.9568,454.26370000000003,-68.30690000000004,-0.15036838734858196,0.3046,1.0518999999999998,-0.7472999999999999,-0.710428747979846,4.000599999999999,1.3848,2.6157999999999983,0.6538519222116681,34.08369999999999,27.428500000000003,6.65519999999999,0.19526049108518123,5.321599999999999,0,5.321599999999999,1.0,2.9443999999999995,2.6374000000000004,0.30699999999999905,0.10426572476565654,0.0335,0.047799999999999995,-0.014299999999999993,-0.29916317991631786,6.6663,4.8605,1.8057999999999996,0.2708848986694268
