commit_hash,identifier_width,latency_ms,match_rate,matched_rows,order_position,physical_plan_fingerprint,region_label,repeat_index,result_digest,row_count,run_id,scenario_id,seed,variant
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,458.3621000056155,1.0,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,3,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,544.2770000081509,1.0,200000,1,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,3,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,346.27669997280464,1.0,200000,2,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,3,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,574.8668999876827,1.0,200000,3,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,3,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,624.1425999905914,1.0,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,4,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,403.5858000279404,1.0,200000,1,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,4,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,524.9387000221759,1.0,200000,2,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,4,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,523.348500020802,1.0,200000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,4,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,387.2556999558583,1.0,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,5,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,581.8339000106789,1.0,200000,1,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,5,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,497.98919999739155,1.0,200000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,5,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,533.9937999960966,1.0,200000,3,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,5,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,493.5927999904379,1.0,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,6,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,478.1920000095852,1.0,200000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,6,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,586.0326999682002,1.0,200000,2,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,6,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,402.20060001593083,1.0,200000,3,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,6,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,451.24040002701804,1.0,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,7,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,541.3360999664292,1.0,200000,1,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,7,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,440.0309999473393,1.0,200000,2,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,7,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,472.56310004740953,1.0,200000,3,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,7,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,487.9752000560984,1.0,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,8,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,627.0101999980398,1.0,200000,1,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,8,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,522.6230000262149,1.0,200000,2,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,8,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,508.9532000129111,1.0,200000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,8,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,375.8017999934964,1.0,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,9,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,435.3461000137031,1.0,200000,1,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,9,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,489.26229996141046,1.0,200000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,9,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,507.03280000016093,1.0,200000,3,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,9,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,457.0536999963224,1.0,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,10,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,459.9694000207819,1.0,200000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,10,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,569.9931000126526,1.0,200000,2,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,10,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,351.2680000276305,1.0,200000,3,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,10,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,582.5879999902099,1.0,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,11,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,807.9931999673136,1.0,200000,1,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,11,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,788.2345999823883,1.0,200000,2,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,11,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,921.4482000097632,1.0,200000,3,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,11,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,1072.8456999640912,1.0,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,12,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,697.0040000160225,1.0,200000,1,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,12,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,954.9513999954797,1.0,200000,2,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,12,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,760.8466999954544,1.0,200000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,12,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,598.3514999970794,1.0,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,13,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,856.1576000065543,1.0,200000,1,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,13,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,907.7407000004314,1.0,200000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,13,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,954.1067999671213,1.0,200000,3,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,13,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,673.1130999978632,1.0,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,14,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,635.9443999826908,1.0,200000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,14,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,972.0615000114776,1.0,200000,2,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,14,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,501.69450003886595,1.0,200000,3,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,14,sha256:bc56af84a7ecdf732f10d8099486db0526e9de4670707d4d11e869b31cc6055b,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2111,2111,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,954.441100009717,1.0,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,0,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,956.8951999535784,1.0,200000,1,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,0,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,577.2418999695219,1.0,200000,2,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,0,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,815.7003999804147,1.0,200000,3,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,0,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,1009.7152999951504,1.0,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,1,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,670.0601999764331,1.0,200000,1,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,1,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,753.7812999798916,1.0,200000,2,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,1,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,682.8810999868438,1.0,200000,3,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,1,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,445.87540003703907,1.0,200000,0,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,2,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,700.3786000423133,1.0,200000,1,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,2,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,562.1360000222921,1.0,200000,2,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,2,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,660.8913000090979,1.0,200000,3,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,2,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,1872.5130000384524,1.0,200000,0,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,3,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,748.6631000065245,1.0,200000,1,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,3,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,980.3962999721989,1.0,200000,2,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,3,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,462.0722999679856,1.0,200000,3,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,3,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,529.5531000010669,1.0,200000,0,sha256:aaa00b3bd44c8b4eac45d7e7d997fa62366f1bf46f339190d03cee33407583a0,phase2l_stable_early,4,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,early_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,626.0190000175498,1.0,200000,1,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,4,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,419.82549999374896,1.0,200000,2,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,4,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_join_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,612.3334000003524,1.0,200000,3,sha256:328909ac7fb179c7d58c77fabdb6f910d863b1850355efc5b96283a10322c2b5,phase2l_stable_early,4,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_hash_materialized
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,727.477699983865,1.0,200000,0,sha256:646d9ee6b2744682f1817c9d1081dfd325281f05a4a52fc1bd20bcc2c8df1e91,phase2l_stable_early,5,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_fused
92d2811fd3360a0e31cf1105104a2dbf691c0beb,128,517.7311000297777,1.0,200000,1,sha256:2146efa17423ef7b2b1bf85104eb315ae502fb9f7e752a64678c691decce3cdd,phase2l_stable_early,5,sha256:414130421aca0dd3fe5a4c429c1900b9c2f3eee74d1482f00a7fe6f4e7c050bb,200000,20260718T024708217922Z,stable-early-n200000-w128-m1000-s2222,2222,late_join_materialized
