unit_id,workload,sample_rows,repeat_index,measurement_block_id,permutation_id,order_position,strategy_id,started_at_utc,client_materialization_latency_ms,process_cpu_time_ms,output_row_count,semantic_result_digest
nyc_tlc-full-2024-01,nyc_tlc,2964624,25,nyc_tlc-full-2024-01-block-025,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,1,materialize-after-nyc-filter,2026-07-19T05:20:12.131703+00:00,392.9995,1000.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,25,nyc_tlc-full-2024-01-block-025,materialize-after-nyc-zone-join -> materialize-after-nyc-filter -> fused,2,fused,2026-07-19T05:20:12.524999+00:00,273.5543,687.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,26,nyc_tlc-full-2024-01-block-026,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,0,fused,2026-07-19T05:20:12.798233+00:00,247.6278,625.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,26,nyc_tlc-full-2024-01-block-026,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,1,materialize-after-nyc-zone-join,2026-07-19T05:20:13.046292+00:00,372.2509,968.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,26,nyc_tlc-full-2024-01-block-026,fused -> materialize-after-nyc-zone-join -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:20:13.418889+00:00,429.7757,1500.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,27,nyc_tlc-full-2024-01-block-027,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,0,materialize-after-nyc-zone-join,2026-07-19T05:20:13.849640+00:00,403.8147,921.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,27,nyc_tlc-full-2024-01-block-027,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,1,fused,2026-07-19T05:20:14.253570+00:00,237.8409,562.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,27,nyc_tlc-full-2024-01-block-027,materialize-after-nyc-zone-join -> fused -> materialize-after-nyc-filter,2,materialize-after-nyc-filter,2026-07-19T05:20:14.491649+00:00,299.0245,750.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,28,nyc_tlc-full-2024-01-block-028,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,0,materialize-after-nyc-filter,2026-07-19T05:20:14.790093+00:00,351.4089,875.0,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,28,nyc_tlc-full-2024-01-block-028,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,1,fused,2026-07-19T05:20:15.142094+00:00,372.5355,1171.875,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,28,nyc_tlc-full-2024-01-block-028,materialize-after-nyc-filter -> fused -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:20:15.514922+00:00,392.8597,937.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,29,nyc_tlc-full-2024-01-block-029,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,0,fused,2026-07-19T05:20:15.907494+00:00,416.6,968.75,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,29,nyc_tlc-full-2024-01-block-029,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,1,materialize-after-nyc-filter,2026-07-19T05:20:16.324185+00:00,455.5217,1109.375,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
nyc_tlc-full-2024-01,nyc_tlc,2964624,29,nyc_tlc-full-2024-01-block-029,fused -> materialize-after-nyc-filter -> materialize-after-nyc-zone-join,2,materialize-after-nyc-zone-join,2026-07-19T05:20:16.780688+00:00,547.7302,1187.5,10,sha256:99a41fd26a8b21a0cfa0c2ba10ed58f17e3a8e6e720a35ca12c84011a2d56c81
